id,admin_level,admin_name,area_id,common_id,,dimension_id,dimension_name,F/M,Unit,year,value,colnames
3621,province,Phnom Penh,16,3,Violence,5,Violence Index,female,number,2015,0.0310559,VI_F
3622,province,Phnom Penh,16,4,Labor Force,8,Labour force Index,male,number,2015,0.867,LFI_M
3623,province,Phnom Penh,16,2,Reproductive health,3,Reproductive health index,female,number,2015,0.03731447,RHI_F
3624,province,Phnom Penh,16,1,Empowerment,2,Empowerment index,male,number,2015,0.81307671,EI_M
3625,province,Phnom Penh,16,3,Violence,6,Violence Index,male,number,2015,1,VI_M
3626,province,Phongsaly,35,1,Empowerment,2,Empowerment index,male,number,2015,0.82253787,EI_M
3627,province,Phongsaly,35,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3628,province,Phongsaly,35,1,Empowerment,1,Empowerment index,female,number,2015,0.4688219,EI_F
3629,province,Phongsaly,35,2,Reproductive health,3,Reproductive health index,female,number,2015,0.01758586,RHI_F
3630,province,Phongsaly,35,4,Labor Force,7,Labour force Index,female,number,2015,0.8053,LFI_F
3631,province,Phongsaly,35,3,Violence,6,Violence Index,male,number,2015,0.04149378,VI_M
3632,province,Phongsaly,35,3,Violence,5,Violence Index,female,number,2015,0.02564103,VI_F
3633,province,Phongsaly,35,4,Labor Force,8,Labour force Index,male,number,2015,0.8218,LFI_M
3634,province,Phrae,105,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06045635,RHI_F
3635,province,Phrae,105,1,Empowerment,2,Empowerment index,male,number,2015,0.37153526,EI_M
3636,province,Phrae,105,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3637,province,Phrae,105,1,Empowerment,1,Empowerment index,female,number,2015,0.08692129,EI_F
3638,province,Phrae,105,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3639,province,Phrae,105,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3640,province,Phu Tho,179,1,Empowerment,2,Empowerment index,male,number,2015,0.73763107,EI_M
3641,province,Phu Tho,179,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3642,province,Phu Tho,179,1,Empowerment,1,Empowerment index,female,number,2015,0.44357779,EI_F
3643,province,Phu Tho,179,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3644,province,Phu Yen,180,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3645,province,Phu Yen,180,1,Empowerment,2,Empowerment index,male,number,2015,0.70154992,EI_M
3646,province,Phu Yen,180,1,Empowerment,1,Empowerment index,female,number,2015,0.43097778,EI_F
3647,province,Phu Yen,180,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3648,province,Phuket,106,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3649,province,Phuket,106,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06735878,RHI_F
3650,province,Phuket,106,1,Empowerment,2,Empowerment index,male,number,2015,0.37785504,EI_M
3651,province,Phuket,106,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3652,province,Phuket,106,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3653,province,Phuket,106,1,Empowerment,1,Empowerment index,female,number,2015,0.0901887,EI_F
3654,province,Prachin Buri,107,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3655,province,Prachin Buri,107,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3656,province,Prachin Buri,107,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3657,province,Prachin Buri,107,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3658,province,Prachin Buri,107,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3659,province,Prachin Buri,107,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3660,province,Prachuap Khiri Khan,108,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3661,province,Prachuap Khiri Khan,108,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3662,province,Prachuap Khiri Khan,108,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3663,province,Prachuap Khiri Khan,108,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3664,province,Prachuap Khiri Khan,108,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3665,province,Prachuap Khiri Khan,108,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3666,province,Preah Sihanouk,13,4,Labor Force,8,Labour force Index,male,number,2015,0.867,LFI_M
3667,province,Preah Sihanouk,13,1,Empowerment,2,Empowerment index,male,number,2015,0.81307671,EI_M
3668,province,Preah Sihanouk,13,4,Labor Force,7,Labour force Index,female,number,2015,0.7435,LFI_F
3669,province,Preah Vihear,18,1,Empowerment,2,Empowerment index,male,number,2015,0.81307671,EI_M
3670,province,Preah Vihear,18,4,Labor Force,7,Labour force Index,female,number,2015,0.7435,LFI_F
3671,province,Preah Vihear,18,4,Labor Force,8,Labour force Index,male,number,2015,0.867,LFI_M
3672,province,Prey Veng,19,3,Violence,5,Violence Index,female,number,2015,0.03333333,VI_F
3673,province,Prey Veng,19,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3674,province,Prey Veng,19,3,Violence,6,Violence Index,male,number,2015,1,VI_M
3675,province,Prey Veng,19,1,Empowerment,2,Empowerment index,male,number,2015,0.81307671,EI_M
3676,province,Prey Veng,19,4,Labor Force,7,Labour force Index,female,number,2015,0.7435,LFI_F
3677,province,Prey Veng,19,2,Reproductive health,3,Reproductive health index,female,number,2015,0.02810164,RHI_F
3678,province,Prey Veng,19,1,Empowerment,1,Empowerment index,female,number,2015,0.56021274,EI_F
3679,province,Prey Veng,19,4,Labor Force,8,Labour force Index,male,number,2015,0.867,LFI_M
3680,province,Pursat,17,1,Empowerment,1,Empowerment index,female,number,2015,0.55116931,EI_F
3681,province,Pursat,17,3,Violence,6,Violence Index,male,number,2015,1,VI_M
3682,province,Pursat,17,4,Labor Force,7,Labour force Index,female,number,2015,0.7435,LFI_F
3683,province,Pursat,17,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3684,province,Pursat,17,4,Labor Force,8,Labour force Index,male,number,2015,0.867,LFI_M
3685,province,Pursat,17,3,Violence,5,Violence Index,female,number,2015,0.01470588,VI_F
3686,province,Pursat,17,1,Empowerment,2,Empowerment index,male,number,2015,0.81307671,EI_M
3687,province,Pursat,17,2,Reproductive health,3,Reproductive health index,female,number,2015,0.03731447,RHI_F
3688,province,Quang Binh,181,1,Empowerment,2,Empowerment index,male,number,2015,0.70371739,EI_M
3689,province,Quang Binh,181,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3690,province,Quang Binh,181,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3691,province,Quang Binh,181,1,Empowerment,1,Empowerment index,female,number,2015,0.43405044,EI_F
3692,province,Quang Nam,182,1,Empowerment,2,Empowerment index,male,number,2015,0.70127014,EI_M
3693,province,Quang Nam,182,1,Empowerment,1,Empowerment index,female,number,2015,0.4076215,EI_F
3694,province,Quang Nam,182,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3695,province,Quang Nam,182,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3696,province,Quang Ngai,183,1,Empowerment,2,Empowerment index,male,number,2015,0.6969259,EI_M
3697,province,Quang Ngai,183,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3698,province,Quang Ngai,183,1,Empowerment,1,Empowerment index,female,number,2015,0.42815557,EI_F
3699,province,Quang Ngai,183,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3700,province,Quang Ninh,184,1,Empowerment,2,Empowerment index,male,number,2015,0.7877044,EI_M
3701,province,Quang Ninh,184,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3702,province,Quang Ninh,184,1,Empowerment,1,Empowerment index,female,number,2015,0.45903105,EI_F
3703,province,Quang Ninh,184,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3704,province,Quang Tri,185,4,Labor Force,8,Labour force Index,male,number,2015,0.8221,LFI_M
3705,province,Quang Tri,185,1,Empowerment,1,Empowerment index,female,number,2015,0.43736749,EI_F
3706,province,Quang Tri,185,4,Labor Force,7,Labour force Index,female,number,2015,0.727,LFI_F
3707,province,Quang Tri,185,1,Empowerment,2,Empowerment index,male,number,2015,0.73501061,EI_M
3708,province,Rakhine,54,1,Empowerment,1,Empowerment index,female,number,2015,0.2576846,EI_F
3709,province,Rakhine,54,1,Empowerment,2,Empowerment index,male,number,2015,0.66898346,EI_M
3710,province,Rakhine,54,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3711,province,Rakhine,54,2,Reproductive health,3,Reproductive health index,female,number,2015,0.03717266,RHI_F
3712,province,Rakhine,54,4,Labor Force,8,Labour force Index,male,number,2015,0.8461,LFI_M
3713,province,Rakhine,54,4,Labor Force,7,Labour force Index,female,number,2015,0.5586,LFI_F
3714,province,Ranong,109,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3715,province,Ranong,109,2,Reproductive health,3,Reproductive health index,female,number,2015,0.06735878,RHI_F
3716,province,Ranong,109,1,Empowerment,1,Empowerment index,female,number,2015,0.0901887,EI_F
3717,province,Ranong,109,1,Empowerment,2,Empowerment index,male,number,2015,0.37785504,EI_M
3718,province,Ranong,109,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3719,province,Ranong,109,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3720,province,Ratchaburi,110,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3721,province,Ratchaburi,110,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3722,province,Ratchaburi,110,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3723,province,Ratchaburi,110,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3724,province,Ratchaburi,110,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3725,province,Ratchaburi,110,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3726,province,Ratnakiri,20,4,Labor Force,8,Labour force Index,male,number,2015,0.867,LFI_M
3727,province,Ratnakiri,20,1,Empowerment,2,Empowerment index,male,number,2015,0.81307671,EI_M
3728,province,Ratnakiri,20,4,Labor Force,7,Labour force Index,female,number,2015,0.7435,LFI_F
3729,province,Rayong,111,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3730,province,Rayong,111,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3731,province,Rayong,111,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3732,province,Rayong,111,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3733,province,Rayong,111,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3734,province,Rayong,111,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3735,province,Roi Et,112,2,Reproductive health,3,Reproductive health index,female,number,2015,0.07482716,RHI_F
3736,province,Roi Et,112,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3737,province,Roi Et,112,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3738,province,Roi Et,112,1,Empowerment,1,Empowerment index,female,number,2015,0.09121525,EI_F
3739,province,Roi Et,112,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3740,province,Roi Et,112,1,Empowerment,2,Empowerment index,male,number,2015,0.37703747,EI_M
3741,province,Sa Kaeow,113,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3742,province,Sa Kaeow,113,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3743,province,Sa Kaeow,113,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3744,province,Sa Kaeow,113,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3745,province,Sa Kaeow,113,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3746,province,Sa Kaeow,113,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3747,province,Sagaing,55,1,Empowerment,2,Empowerment index,male,number,2015,0.66898346,EI_M
3748,province,Sagaing,55,2,Reproductive health,3,Reproductive health index,female,number,2015,0.03717266,RHI_F
3749,province,Sagaing,55,4,Labor Force,8,Labour force Index,male,number,2015,0.8461,LFI_M
3750,province,Sagaing,55,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3751,province,Sagaing,55,1,Empowerment,1,Empowerment index,female,number,2015,0.2576846,EI_F
3752,province,Sagaing,55,4,Labor Force,7,Labour force Index,female,number,2015,0.5586,LFI_F
3753,province,Sakon Nakhon,114,1,Empowerment,1,Empowerment index,female,number,2015,0.09121525,EI_F
3754,province,Sakon Nakhon,114,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3755,province,Sakon Nakhon,114,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3756,province,Sakon Nakhon,114,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3757,province,Sakon Nakhon,114,1,Empowerment,2,Empowerment index,male,number,2015,0.37703747,EI_M
3758,province,Sakon Nakhon,114,2,Reproductive health,3,Reproductive health index,female,number,2015,0.07482716,RHI_F
3759,province,Samut Prakan,115,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3760,province,Samut Prakan,115,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3761,province,Samut Prakan,115,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3762,province,Samut Prakan,115,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3763,province,Samut Prakan,115,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3764,province,Samut Prakan,115,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3765,province,Samut Sakhon,116,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3766,province,Samut Sakhon,116,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3767,province,Samut Sakhon,116,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3768,province,Samut Sakhon,116,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3769,province,Samut Sakhon,116,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3770,province,Samut Sakhon,116,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3771,province,Samut Songkhram,117,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3772,province,Samut Songkhram,117,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3773,province,Samut Songkhram,117,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3774,province,Samut Songkhram,117,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3775,province,Samut Songkhram,117,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3776,province,Samut Songkhram,117,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3777,province,Saraburi,118,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3778,province,Saraburi,118,1,Empowerment,2,Empowerment index,male,number,2015,0.4042011,EI_M
3779,province,Saraburi,118,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
3780,province,Saraburi,118,1,Empowerment,1,Empowerment index,female,number,2015,0.09510555,EI_F
3781,province,Saraburi,118,4,Labor Force,8,Labour force Index,male,number,2015,0.7869,LFI_M
3782,province,Saraburi,118,2,Reproductive health,3,Reproductive health index,female,number,2015,0.08011545,RHI_F
3783,province,Saravan,36,1,Empowerment,2,Empowerment index,male,number,2015,0.82253787,EI_M
3784,province,Saravan,36,1,Empowerment,1,Empowerment index,female,number,2015,0.4688219,EI_F
3785,province,Saravan,36,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3786,province,Saravan,36,2,Reproductive health,3,Reproductive health index,female,number,2015,0.02056812,RHI_F
3787,province,Saravan,36,4,Labor Force,8,Labour force Index,male,number,2015,0.8218,LFI_M
3788,province,Saravan,36,3,Violence,6,Violence Index,male,number,2015,0.01373626,VI_M
3789,province,Saravan,36,3,Violence,5,Violence Index,female,number,2015,0.02994012,VI_F
3790,province,Saravan,36,4,Labor Force,7,Labour force Index,female,number,2015,0.8053,LFI_F
3791,province,Satun,119,2,Reproductive health,4,Reproductive health index,male,number,2015,1,RHI_M
3792,province,Satun,119,1,Empowerment,1,Empowerment index,female,number,2015,0.0901887,EI_F
3793,province,Satun,119,4,Labor Force,7,Labour force Index,female,number,2015,0.6153,LFI_F
